run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,best_J,nit,nfev,success,message
144,244,11.799252638050145,50.13078401728181,13.149272724981827,2.458522604541148,0.3225623535767987,0.610559655204628,0.03349976901939663,500,110237,False,Maximum number of iterations has been exceeded.
145,245,11.692948654613566,49.67778401678113,14.213896067178396,2.41210273936705,0.3130230777322972,0.6097877633360067,0.03381079894730166,500,107946,False,Maximum number of iterations has been exceeded.
146,246,11.49187422917424,48.1557778277314,14.863962058446667,2.3891860407149927,0.2933864465381101,0.6399572656234721,0.032810129560965816,500,107284,False,Maximum number of iterations has been exceeded.
147,247,11.593977817630844,50.50396204954605,14.133711107530921,2.334978964504799,0.30305810820564794,0.635852378122785,0.03300073806192803,500,104623,False,Maximum number of iterations has been exceeded.
148,248,11.682464279601898,49.84451932639379,14.050529399888006,2.2614282853634684,0.3002329297431136,0.631369462035417,0.03200198080963587,500,107236,False,Maximum number of iterations has been exceeded.
149,249,11.423215366890709,47.51153620003559,15.315991852567532,2.168851986972271,0.26491978303283803,0.6678324049763689,0.03228690146126765,500,104133,False,Maximum number of iterations has been exceeded.
150,250,11.611931872088483,50.8243369829094,13.916384383200903,2.288803848682619,0.30333670732798934,0.6322164807358962,0.03311402034270932,500,104411,False,Maximum number of iterations has been exceeded.
151,251,11.430343392368059,50.27441587913031,16.214103754036344,1.8643956879436843,0.2492298223412433,0.7014446917071865,0.03219275063138255,500,107950,False,Maximum number of iterations has been exceeded.
152,252,11.688068770256805,47.90239571183152,13.87181565335841,2.7428351436237612,0.31909826099503824,0.5927060808367338,0.03517184665826993,500,108090,False,Maximum number of iterations has been exceeded.
153,253,11.725458647703945,49.14845790656972,13.534004869396439,2.3327940466061676,0.3049252946769507,0.6185998223376704,0.033279390741953706,500,108993,False,Maximum number of iterations has been exceeded.
154,254,11.576864465291237,48.47296579572408,14.352194044902443,2.143006956834409,0.2824359852596231,0.6489328493123733,0.03211909009275919,500,103465,False,Maximum number of iterations has been exceeded.
155,255,11.53186486398097,48.82048344255699,14.401708907386467,2.3653166060192703,0.30119189467443946,0.6154437551935673,0.03414075695786154,500,106558,False,Maximum number of iterations has been exceeded.
156,256,11.497847209765755,48.553364031081706,14.676750029932432,2.1658105397737906,0.2799708556544435,0.6577229081575164,0.03157655200538526,500,106509,False,Maximum number of iterations has been exceeded.
157,257,11.657164396519057,50.53355311897877,13.985322718116414,2.136037729906686,0.29133179053963193,0.6500273671285297,0.03213526120711328,500,103898,False,Maximum number of iterations has been exceeded.
158,258,11.47947637335027,49.96271089153484,14.668962519841934,2.121563114482935,0.2817059665984305,0.6546404033165368,0.03217898654444225,500,105311,False,Maximum number of iterations has been exceeded.
159,259,11.501068417273384,47.01897982654707,15.221993075288793,2.1731126941963836,0.2681325841846286,0.6678111076978397,0.033086612088426906,500,106499,False,Maximum number of iterations has been exceeded.
160,260,11.693546873232929,49.79731154227329,14.222676412936256,2.2480086249034628,0.3027518854072033,0.6173819800390029,0.034342818952361,500,104583,False,Maximum number of iterations has been exceeded.
161,261,11.619692138375495,48.579912706855964,14.34441945866089,2.426586924304196,0.3028468849278425,0.6257046727716162,0.032453820483861,500,106898,False,Maximum number of iterations has been exceeded.
162,262,11.529927721638465,48.04075871804797,15.102666342340552,2.2074444257336694,0.28080221844104647,0.6504134002398214,0.03210661596789102,500,104432,False,Maximum number of iterations has been exceeded.
163,263,11.511412614000523,48.32061244770169,14.662020714803976,2.240043528767888,0.28331205520749053,0.6505325895101612,0.03146025936422693,500,106965,False,Maximum number of iterations has been exceeded.
164,264,11.546361548771621,47.65047975211513,14.997830603285035,2.0955076659877605,0.2684409314697563,0.6631169552407972,0.031843452427010935,500,104860,False,Maximum number of iterations has been exceeded.
165,265,11.718190677401584,50.32232192620992,13.92574013726058,2.6419956857909526,0.330423992058862,0.5951130901761869,0.03449404576965085,500,104447,False,Maximum number of iterations has been exceeded.
166,266,11.626700715157025,49.726140508881365,14.189890347345536,2.4348644645068838,0.30684488665398585,0.6241054367988659,0.033137268804570366,500,105849,False,Maximum number of iterations has been exceeded.
167,267,11.6218571267299,48.65277295542654,14.264051767631228,2.4007332923430447,0.3040750200341974,0.624350184012944,0.03218634906485042,500,107630,False,Maximum number of iterations has been exceeded.
168,268,11.490357439214367,46.55057550105103,14.504147311966005,2.4817533870423674,0.29600948177722886,0.6211907948059734,0.033141568301996105,500,106091,False,Maximum number of iterations has been exceeded.
169,269,11.575720469945669,49.37960059033283,13.958278368730268,2.2858593338578324,0.2989672567562469,0.6309824237811443,0.03242225031482996,500,105326,False,Maximum number of iterations has been exceeded.
170,270,11.735582268290742,49.49113586977238,13.34359358443687,2.464457778916749,0.31712535128102454,0.6077448092618098,0.03315745321733812,500,108190,False,Maximum number of iterations has been exceeded.
171,271,11.556790750750782,49.874341891745715,15.47306033298304,1.9148089113757365,0.2569661440908485,0.6803379134409305,0.03303607084551583,500,107262,False,Maximum number of iterations has been exceeded.
172,272,11.806562314621974,52.655962426673824,13.44320365264571,2.3794467927635523,0.33011350296873654,0.6143972261921513,0.03405736977226866,500,107113,False,Maximum number of iterations has been exceeded.
173,273,11.492229120861591,50.348667967005284,14.594336446231125,2.1481134313375527,0.28751158110382224,0.666340481968795,0.033404323574560364,500,105058,False,Maximum number of iterations has been exceeded.
174,274,11.621134133289932,52.59958338756541,13.82268114694962,2.074539358302591,0.2969933752490777,0.6659435283266649,0.03465747339537798,500,105762,False,Maximum number of iterations has been exceeded.
175,275,11.738842536619249,50.170151940109506,13.455300821573005,2.3936741027004196,0.31915489679317166,0.618101752507699,0.03331971831891682,500,104626,False,Maximum number of iterations has been exceeded.
176,276,11.565292913998235,48.062047813341096,14.896947684876473,2.1788321582861947,0.27368071482393813,0.6575122306886518,0.032805136769204095,500,105035,False,Maximum number of iterations has been exceeded.
177,277,11.641991180598382,50.22188028594357,14.327802697817297,1.9917927818961374,0.28080444002577176,0.6611971298196786,0.03277581213237557,500,105133,False,Maximum number of iterations has been exceeded.
178,278,11.54978571731139,48.53384472366953,14.115726273531763,2.491394354121322,0.3068515597925075,0.6179047578199629,0.03269909888928588,500,107450,False,Maximum number of iterations has been exceeded.
179,279,11.414251915177452,46.53476302791111,15.241924753492693,2.3216965376610688,0.2763189574169578,0.6445492139093533,0.0322155680050059,500,105943,False,Maximum number of iterations has been exceeded.
180,280,11.664229523817262,48.66116466183159,14.089940227880984,2.6222163292934724,0.32109715205346906,0.5973979243512684,0.03361518510577283,500,104438,False,Maximum number of iterations has been exceeded.
181,281,11.732107195550618,50.20030353246739,13.840904002438638,2.2541777233968006,0.3036905254311358,0.6337123250097859,0.03258927507163074,500,107157,False,Maximum number of iterations has been exceeded.
182,282,11.643046903351191,49.13451053522143,13.70010860800015,2.741305123417142,0.3287277245671281,0.5910322243333216,0.03480905391985372,500,105935,False,Maximum number of iterations has been exceeded.
183,283,11.48540225015039,48.086984023544275,14.353980788503305,2.600953199258651,0.31184424410312334,0.6162809942774065,0.03466852486780826,500,104356,False,Maximum number of iterations has been exceeded.
184,284,11.623108886679013,49.2089357661615,14.400020352202919,2.150516371519469,0.2886163541507046,0.6505923385918135,0.03255538192492254,500,105913,False,Maximum number of iterations has been exceeded.
185,285,11.366424241219732,49.13588412158181,16.545336152300457,1.8316100286445582,0.24033818404327717,0.7044876820598083,0.03198525149328622,500,102295,False,Maximum number of iterations has been exceeded.
186,286,11.342812333581172,48.394151675811926,15.873285747165198,2.0588144706695743,0.25977161215069394,0.670719934811889,0.03262569290259735,500,103304,False,Maximum number of iterations has been exceeded.
187,287,11.61766194870382,51.15839726151733,14.019487772966277,2.413739962706849,0.3166770863435892,0.6144628451478952,0.03433315810551622,500,105706,False,Maximum number of iterations has been exceeded.
188,288,11.681764728694283,48.700238161658774,13.750308248708397,2.248728681925666,0.29208206436765805,0.6296224825732838,0.03403621725776824,500,105968,False,Maximum number of iterations has been exceeded.
189,289,11.581919005743089,47.83024152871563,15.046960693468161,2.106217041756434,0.272193571516831,0.64951392609226,0.03270691361654262,500,106264,False,Maximum number of iterations has been exceeded.
190,290,11.46433244096291,47.20748245717114,14.684788846356284,2.5365161951474953,0.2966711460958763,0.6247904723644295,0.0334938843794453,500,103887,False,Maximum number of iterations has been exceeded.
191,291,11.70524107689592,50.51900225070245,13.757834879126415,2.159848031810654,0.29406143255236317,0.6492593158512503,0.03319322065360809,500,104030,False,Maximum number of iterations has been exceeded.
192,292,11.703562838306912,50.02560840143691,13.484312383365868,2.5794307596544357,0.3258579459097738,0.608494236023077,0.033318721016735844,500,107828,False,Maximum number of iterations has been exceeded.
