run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m,R2
387,487,11.498243477009131,50.61320883866986,14.687761594835347,2.044859270569241,0.2834588506170391,0.6553016552822911,0.0329956105913676,0.9985510514995785
388,488,11.580634311934958,48.02425961178511,14.504458616863484,2.301358069652096,0.288755051940906,0.6391754127413043,0.0318829945212498,0.9986854058017673
389,489,11.64613812945868,47.65530483200344,14.105355013804076,2.471590473977617,0.3018753290283728,0.6202559028341356,0.0329988021182103,0.998581650385076
390,490,11.536576919786633,50.12537919859432,14.86190818238181,2.089458608838555,0.2855158952335719,0.6521967671466308,0.0322821832240093,0.9986614096167356
391,491,11.52206577417883,48.39918051115392,14.672033388349307,2.37179845866655,0.2970002220658461,0.6253549238934577,0.0324423581324302,0.9986635960644361
392,492,11.775604296544532,48.77284809946697,13.18332053631562,2.70085733342404,0.3302420056732673,0.592250852449913,0.0338244532328024,0.9984589322203592
393,493,11.497322218910693,48.35499162344047,14.26861029328226,2.352295658492981,0.2968884263187641,0.6289329625690447,0.0328203669843,0.9985912736199053
394,494,11.597332104474711,51.48703964152645,15.228858223384975,1.8554647211877189,0.2684874587621155,0.6751809539566447,0.0327453183114308,0.9986007680888401
395,495,11.561744202451669,49.2378863542256,14.606715291006548,2.551242229064602,0.3143213097934392,0.6093714875105043,0.0348478702424809,0.9984086929192374
396,496,11.579431056073066,51.483205632825786,14.42872405910434,2.06050941137061,0.2902803895615908,0.6547685284106193,0.0320834626083877,0.9986400629857339
397,497,11.424095268738572,52.01247262411453,15.588811651480173,1.897236552074976,0.2630655257602103,0.6904009037451614,0.0338567648932747,0.9984718286469785
398,498,11.574086573192956,50.07484554702689,15.651331414874589,1.900595844444613,0.2599824050867544,0.681186994708401,0.0323695507233411,0.9985773921787022
399,499,11.626865281802896,50.36086044932209,14.240402988347714,2.075313853578848,0.2851624473257689,0.6643486651634676,0.0325020756971273,0.9986083474106112
400,500,11.67576373557528,50.26821718502033,13.791775877743962,2.452420636852324,0.3198168964568518,0.616325313856582,0.032836161071725,0.9985900207573286
401,501,11.476726473974562,46.91725578443944,14.69341805392234,2.471216109851376,0.29484873001448,0.6275892941316709,0.0328041322094043,0.9986860444128356
402,502,11.600502674061008,50.31745728636084,14.216229374469492,2.319911290803564,0.3045558539287422,0.6327824297149224,0.0320540374472547,0.9986443798282982
403,503,11.391068460596586,46.36156312415693,15.626416674655545,2.2272619768404454,0.2651413323189658,0.6633500211257561,0.0322942097320427,0.998728753125082
404,504,11.624569623288316,48.70265298094016,14.2978654272123,2.312917595520503,0.295645879872709,0.6273077705457295,0.0321414871361042,0.9986318790105693
405,505,11.585749509618855,50.58363238181644,14.561879641615777,2.102441376768088,0.2871403757207319,0.6577225648279537,0.0315063125278244,0.9987040313315418
406,506,11.501096094067236,47.67256058287936,14.189196512360043,2.5627435121929096,0.3065806393319978,0.6159375042718777,0.033535505986208,0.9985619065259457
407,507,11.623700595250948,50.84521315451852,14.587851022790396,2.112633508343631,0.2932157831746302,0.6471061234299377,0.0324758106770244,0.9986392297930158
408,508,11.810038878396853,49.68818846966549,13.288876324136256,2.553346716556589,0.3267906735876476,0.5993347540918579,0.0332573767922598,0.9985105924406225
409,509,11.45273490022092,47.96821822459296,14.732385433978186,2.2759900454412154,0.2821161758384571,0.6497371073632012,0.0319477085422852,0.998686885197368
410,510,11.72319713319742,49.93068565385252,13.548883044524572,2.5546185664517083,0.3286304485139689,0.6026247155332419,0.0335270816979286,0.9985318255089407
411,511,11.412547569673084,47.11976935277844,14.854458116547992,2.396719622996841,0.2911083856493968,0.6329845779714629,0.033615097199834,0.9985783993631858
412,512,11.73005155739187,50.17853367264894,13.58464370328144,2.455483245335504,0.31981423583218,0.6172957808162668,0.0327779619892836,0.9985828422732331
413,513,11.617767379415668,50.10671431303101,14.045932704225931,2.416004962911522,0.312941153532428,0.6115122292597104,0.0334463331021757,0.9985150968399638
414,514,11.577109069008795,49.8006160000851,14.30185718050415,2.2638107808111663,0.2946640853084318,0.6461552953542,0.0320003158961768,0.9986423539991188
415,515,11.603216749174011,50.60501001367412,13.940267530779728,2.0813467084062403,0.2872251870534232,0.6543832716439373,0.0327919417491973,0.9984839494320985
416,516,11.553284959849345,47.69568981912644,15.13069297871889,2.091722699644386,0.2702170300693858,0.6544489916406067,0.032254438024493,0.9987185014907778
417,517,11.50694599599207,50.60364113804849,14.870981599913854,2.113928852192366,0.2809178879788899,0.6633115230319909,0.0324280751825073,0.9985797904309687
418,518,11.6402777865768,49.45152568154366,13.944814656491976,2.0984084085400347,0.2826770471354493,0.6558099714662159,0.0330285555983889,0.9984771911428381
419,519,11.569602673124727,48.43810771317493,15.002915283495977,2.249540691840565,0.2834922349886792,0.644895954713333,0.0328602836842524,0.998527743911903
420,520,11.707026663315588,49.75761185660534,13.299205050925805,2.4641405442531976,0.3173944955417032,0.6165092129896527,0.0335067283392365,0.9984341926969263
421,521,11.628766168900608,48.86973240535905,13.951148303146306,2.4187533730712083,0.3043925825277344,0.6236013876986115,0.0321878914982623,0.9986102517243527
422,522,11.729638187870531,50.84055723727762,13.711744362825824,2.4423962660409586,0.3185819130283235,0.6201700348262249,0.0331236221269118,0.9985023781724235
423,523,11.67610720711377,50.21050262812295,13.554204327703566,2.167024974592888,0.2969460764499949,0.6389079088802028,0.0333414603352764,0.9984313200552822
424,524,11.601730833798037,50.1422122336921,15.04832182210992,1.9230134553121765,0.2685326308028418,0.6776374583163476,0.0321918926979044,0.9986697131572773
425,525,11.483381541169454,47.60650902766567,15.29659243052592,2.124343676623795,0.2703265596809118,0.6620166878512903,0.0317672508498921,0.9987595418543496
426,526,11.39703008869026,44.680731231923886,14.815791820226645,2.575552631524737,0.2854555751239245,0.6249112286210567,0.0350940272517302,0.9985809169012885
427,527,11.708266314089917,49.49887970932763,13.54322636324899,2.4670663143348968,0.3177555806040494,0.6063059771048377,0.032716757495579,0.9985725027841004
428,528,11.84134455578398,52.34328642250102,13.076066570699844,2.4719856881696423,0.3377598307250747,0.6060696219031756,0.0344669752050589,0.9983901003490927
429,529,11.517548748999822,50.32578825249016,15.56544652742186,1.9865900372683785,0.2643655849025846,0.6795016000257024,0.0331220077087436,0.9984416669215453
430,530,11.553578033896663,50.54384219638752,14.238234490928384,2.248946780670291,0.3005136365910363,0.6308613233805545,0.0331641825608903,0.9985279046247785
431,531,11.67706707547627,47.256160551200594,13.894959357237855,2.474149806950958,0.3045481095137039,0.6148488166889587,0.0335977477663718,0.9986033089018737
432,532,11.417214583580629,46.73301481686892,14.912356693974672,2.3051525529096644,0.280358504858814,0.6396192652694422,0.0326468964612078,0.9986908434282529
433,533,11.825268762065992,52.28435420831106,13.312086910033653,2.326956142075833,0.3237163480953999,0.6220602193787972,0.0336541634057635,0.9984635580292563
434,534,11.51507266696531,48.82869564882411,14.423562402002393,2.383761422828382,0.2991883810764381,0.6262089021576084,0.0324840869029881,0.9986273956826994
435,535,11.72130869815949,48.39010887377559,13.689696268888472,2.578801020351652,0.3209369741822483,0.5996339469447255,0.0332702698785054,0.9986120563747926
436,536,11.552172813781729,48.63005775192197,14.594378836173636,2.4419699001713333,0.3034993753442102,0.6196708032681737,0.0328160172670229,0.9986146587154021
437,537,11.4483782982504,46.01644917015135,15.185887707371904,2.183608967565512,0.2609032864219835,0.6655965925852118,0.0328679553126104,0.9986483240764644
438,538,11.644820163664694,48.92007346049884,13.955490759676966,2.398951193098494,0.3058475772607389,0.613792426757809,0.0326168869324624,0.9985948967032788
439,539,11.379790047847138,47.98049651912148,15.29499581042214,2.19682158253832,0.2772965660061215,0.6544156582972721,0.0327332128988174,0.9986324356190525
440,540,11.782311759098564,52.23467914060231,13.190252200259064,2.399033868633996,0.3291047707555437,0.6184314920818778,0.034180375733477,0.9984047545410072
441,541,11.647505524453898,48.532547093741485,14.056389805924123,2.259575242405372,0.2921517326719111,0.6318333286543041,0.0323779604648722,0.9986048256463942
442,542,11.713236672211265,49.20331831122788,13.389261685386863,2.5386181053055736,0.3242820706013182,0.6007562444309518,0.033531236274456,0.9985147481759213
443,543,11.75110042932053,49.37752933077607,13.62970608903851,2.6949364116596755,0.3291094398615752,0.5897900324284825,0.0338035937907516,0.9984456555122291
444,544,11.863839351084948,50.285085032985,13.321114325067311,2.2726807337218844,0.3130755798944032,0.6200474004478007,0.0349751122870701,0.9983879018948537
445,545,11.625295044085767,47.11069821561179,13.927805903667508,2.51854377232441,0.301595316623388,0.6157432845119649,0.0335125643998462,0.9985289334711679
446,546,11.545544995358178,49.7042460160604,13.657835582389788,2.380698246698959,0.3054714544084913,0.6342118862170638,0.0350705199974324,0.9982663330880208
447,547,11.557087630199202,51.53065515192941,14.994864908316046,1.946063915522864,0.2736106738259664,0.684043375361326,0.0322851708925838,0.998645682710636
448,548,11.58028562474567,49.78294824983223,13.945508533040543,2.3056491932198213,0.3015338486576515,0.6360237010114816,0.032316680751299,0.9985933291355088
449,549,11.46907290767162,50.02169546111742,15.33883850349427,2.126863491018117,0.2747019123456156,0.6704294011699126,0.0336529151314011,0.9984596539343876
450,550,11.471830472066252,47.381704888653815,15.438218660806225,2.116898121066157,0.2610337862073927,0.6735687281711377,0.0322423461010619,0.9986395814959862
451,551,11.57071533319057,47.009274013791895,14.394277094346467,2.606226555337884,0.3054732246096874,0.6123687648676466,0.0333507495411381,0.9986130691924188
452,552,11.521004495018657,51.011273685852686,14.837784524494484,1.9675612603452064,0.2730885749031628,0.672242719106609,0.0317327735854959,0.9986427871934203
453,553,11.621663333538647,49.68561247994875,14.293443892692,2.245166797823174,0.298172963589857,0.6290021233057392,0.0321428800359122,0.9986592546721407
454,554,11.569105135413448,47.78606816632889,14.885037521253947,2.3391663764012733,0.2877969306736055,0.6274891664517508,0.0338832021425452,0.9984397083335455
455,555,11.633505873489508,49.327651300855095,14.32827130500586,2.2298059990402166,0.292085487635513,0.6453186482573432,0.0320010900946261,0.9986549749473499
456,556,11.82616323875423,50.10239574843413,13.40656553457913,2.444015278900672,0.3224724690049489,0.6081370082911562,0.0335892613345414,0.9985057384836112
457,557,11.56232962876292,49.3549887520557,15.501424134690588,1.883582494396503,0.2547488180032061,0.681594129880493,0.0321731927386539,0.9986019624667715
458,558,11.683033530790787,49.82337362669861,14.246782619114162,2.279937016984494,0.2995514761431707,0.6332942826376643,0.0325857166989075,0.9985502975891284
459,559,11.504122711871831,48.791172575404886,14.736871676706404,2.35583947571709,0.2991076704348099,0.6304734122089545,0.032967109312726,0.9986102889516955
460,560,11.786951757379033,47.43331014560193,13.602666952323164,2.800038686562729,0.3287457879904504,0.5763992492262201,0.0354377348527466,0.9984024451782079
461,561,11.6638814723214,49.16846676266592,13.960576551677033,2.425370814446932,0.3097863480427987,0.6201849176532547,0.0321066615716546,0.9986629473563279
462,562,11.48341215428141,48.35521814407815,15.057448489574517,2.2379577438023794,0.2844527821381191,0.6494415401609142,0.0319674895259532,0.998715906363079
463,563,11.635332507091256,49.757454489989215,13.904946400435724,2.532710208657228,0.3177668969059676,0.616252838709616,0.0330012935393114,0.9985669175686323
464,564,11.484698595012468,49.1746086872478,15.195012996882928,2.1517116959178466,0.2739012535662499,0.6647613908032405,0.0326143681705747,0.9985480844478302
465,565,11.496489639903384,48.29368480370374,15.752811138893367,1.996753697479022,0.2538509122701058,0.6818009281567504,0.0323275021133412,0.9985509936580891
466,566,11.854425093522355,50.960976004013695,13.157164348481466,2.5942741809274388,0.3322865007787194,0.5991949243790099,0.0345946862887302,0.9982526321647228
467,567,11.810053790345044,51.48413018582404,13.017380465573138,2.55459086226804,0.3378948916087472,0.6020421986051063,0.034450637292876,0.9983588240671438
468,568,11.79214364566187,51.27562583295728,12.954967649109143,2.47327392377597,0.3325810999574234,0.598766720257436,0.0348366804944744,0.9982741334094013
469,569,11.4044055288806,49.23379826961803,15.461192840136892,1.97604182470506,0.2611722870531944,0.6806186695149031,0.0316495471254553,0.9986909916025213
470,570,11.699303543980292,51.043382359030616,13.735789743397568,2.3275012735758125,0.3132873660863653,0.6187390437396939,0.0326681546745062,0.9985444334518978
471,571,11.507018628596384,47.75200308285946,14.505174443726654,2.595708693249005,0.3087091660514227,0.6093408004108161,0.0338163331888067,0.9985618671879499
472,572,11.43417047875268,49.68369740781468,14.990125698569948,1.9981222300331216,0.2658270444589681,0.6706261744135054,0.0330063066040467,0.998512471473329
473,573,11.686100912742509,48.20838581035125,13.555590251516133,2.3646126604059425,0.3054889447730934,0.6147842714646314,0.0338842616002608,0.9985184164881045
474,574,11.66318271540841,48.41032863714884,13.891981570566896,2.5520971930641387,0.3159830682840887,0.5980766468578073,0.0333401323404083,0.9985821383734802
475,575,11.540685927376348,48.505980232043655,14.593328823301164,2.3676892507519405,0.2934947079152885,0.6318366398203622,0.032357606936582,0.9986036317078418
476,576,11.532219036554114,46.6351365609933,14.38959009826308,2.575905378493399,0.3010673918772598,0.6145310769913204,0.0331348890168787,0.9986546973359413
477,577,11.471743202348936,49.07039252839327,16.680901104651888,1.7702100617754226,0.2355507191549727,0.7015764510017624,0.0332850594364846,0.99850022816266
478,578,11.603917911951685,48.96551517466003,15.074384167643636,2.115566465552672,0.2791781746191074,0.6429900368450844,0.0336937904659667,0.9984945385981628
479,579,11.673515688652444,50.51978552592664,14.247828357372557,2.248832785920466,0.2961987651455336,0.6463031010408322,0.0340037139363617,0.9983462489669899
480,580,11.52494365486866,46.93558580691467,14.504745815136928,2.39091808567936,0.2874257752976263,0.6244412048129668,0.033392190639579,0.9985586202817084
481,581,11.422038144184535,46.20686099067845,15.46231192580506,2.1381214505387582,0.2599457541589879,0.6603546324915427,0.0321571940057541,0.9987490049957809
482,582,11.565404836533403,49.34891906053879,14.301713671250958,2.313439498383879,0.2953137078295366,0.637939696306158,0.0320374856893236,0.9986170335120604
483,583,11.79761296413287,50.24499972707248,13.248434359676963,2.626936299778013,0.3366676902739627,0.5973100215941047,0.0339832202971848,0.9984808063217959
484,584,11.805199626273764,50.26379316788511,13.67605619453116,2.72563659229155,0.3398044984095574,0.5817854292928619,0.0351168761696978,0.9983666173334313
485,585,11.585770865607865,50.23693430109152,14.014028046620576,2.3626671224842184,0.3057208870151803,0.6314936187433811,0.0327337648013315,0.9985528866672865
486,586,11.625147976440612,53.32644855464552,14.490757751992756,1.9028938255844423,0.2865440920927078,0.6705039557249999,0.0333319529408731,0.9985450412796292
487,587,11.593570098811847,50.94245718354399,14.602265323810872,2.0694084671058874,0.2894256048374007,0.6504260004036266,0.0322335376958686,0.9986547870188129
488,588,11.532050239034753,47.3911688662551,14.85776134974421,2.3028066196908377,0.2830780167861697,0.6437346080154719,0.0321373284539746,0.9986912026730342
489,589,11.521381893384142,48.73663899315832,14.456417322954929,2.258221032028917,0.2865216175612902,0.6433221096499608,0.0319203539593071,0.9986333617164925
490,590,11.484050504238017,48.51379507795715,16.320826914709418,1.868460872057966,0.2448920947210779,0.6861620933478257,0.0326755886752972,0.9985920648911174
491,591,11.68356083061309,50.86681497468378,13.612408729311714,2.4552166232878108,0.3228162181504834,0.6119389002809512,0.0331666547642783,0.9985155244146041
492,592,11.529770524194472,50.38286604762692,14.590434669307127,2.088637733187525,0.2821099870110446,0.6501033812028337,0.032776931078687,0.9985390852843227
493,593,11.362035432736604,47.04078784396496,15.974438479721224,2.086368577068725,0.2574086175909019,0.6865082755484847,0.0338287906947157,0.9985808981674017
494,594,11.56602700865609,47.91887606386824,14.587805991189873,2.229464704536728,0.2796398683206306,0.6537361516826179,0.0324937893848313,0.9986047152379457
495,595,11.80398363285557,51.528398529916295,13.311454112445867,2.311670224809397,0.31776483001263,0.6138460911102898,0.0336369646507597,0.9983948898855762
496,596,11.61774018635517,50.335714226518405,14.252138858235446,2.3254810316054773,0.300932269804499,0.6303316850527512,0.0334532390900337,0.9984120630895289
497,597,11.632602537441,49.06891677471142,14.078797380985542,2.46266336029596,0.3090732222134784,0.6225517702176169,0.0323333559052442,0.9986363141013246
498,598,11.771771326022026,52.0328192250462,13.52282307454339,2.346572708439343,0.3211776537023592,0.6185109528425413,0.0331001326516909,0.9984944183818527
499,599,11.680602027269504,49.840373558347565,14.116825434257104,2.271112973778713,0.300331330245169,0.6359707564417048,0.0322009294352299,0.9986233455299598
500,600,11.625139128358626,49.0686321460029,14.386154528012057,2.3056056555344995,0.3008004243771256,0.6250452441771023,0.0325456388274456,0.9986602173639041
501,601,11.517267948675382,48.9963191477453,14.762060583549845,2.08956323098434,0.2720368591583745,0.6738287037009916,0.0322952650090763,0.9986277647091454
502,602,11.619937734567554,49.94975468829462,14.276746329717175,2.213737495432788,0.2973949888841445,0.6267894673524171,0.0330167419415253,0.9985793664149829
503,603,11.57974004589116,47.79303147050045,13.847151713224136,2.5058302363817297,0.308904965258116,0.6130785169608063,0.0332477407098514,0.9985766500834152
504,604,11.637152093874224,50.43890370808573,14.692322094625412,2.108815451436218,0.2893749305987386,0.648869829695264,0.0324447291749632,0.9986279166824004
505,605,11.598522643331773,48.24462866098409,14.285392735876652,2.35032331047616,0.2982437958400122,0.6173689876202291,0.0329545384391302,0.9986280630026015
506,606,11.850998459231048,51.20405473216583,13.526670495998257,2.401532620404666,0.3222776966714308,0.6198320661529109,0.0349782912498116,0.9983323446445633
507,607,11.501589852419205,47.84230068386558,14.785018597598471,2.2139728623561545,0.2739931517546826,0.6446736618058169,0.0340345670841082,0.9983803476511349
508,608,11.479456565694145,48.67236014622581,15.944412239517971,1.9188592732925864,0.2557924908030563,0.6730645170632831,0.032861834930943,0.9986457511280115
509,609,11.615057559301178,49.568715677678526,14.237050811420904,2.3607887595018298,0.3002501027238189,0.6300939389624653,0.0327435542826452,0.9985077402836158
510,610,11.675257661003542,49.49427503945459,13.923553247245229,2.16022339149033,0.2923728676828036,0.6420448955165412,0.0324355403881207,0.9986120919488808
511,611,11.614888861589098,49.36812947210083,14.014006188083592,2.3799234156150497,0.3066375296416789,0.6152537857344137,0.0327598035230171,0.9985846864192687
512,612,11.965399377408476,50.673159287844285,12.529385239680073,2.689985701324627,0.3471521275021227,0.5791935775613413,0.0354765504478135,0.9982077168514178
513,613,11.771693119757504,49.04830326227719,13.52547396108831,2.839475163458406,0.3416772370575016,0.5765016497622202,0.0346697297597357,0.9984628629829105
514,614,11.61304847475962,50.23264839196839,14.351633030195366,1.9986390223307888,0.2768217790899913,0.665141580709681,0.0320108813713856,0.9986041668681641
515,615,11.707207854362183,50.47015229646517,14.067011192851332,2.163804225254058,0.2961312092438716,0.6406125216777263,0.0322651572845302,0.9985973422423394
516,616,11.599623790854835,49.22865930957728,14.695487484088192,2.143838184188766,0.2854038036277115,0.6490034103257522,0.0317858431786141,0.9987156330392349
517,617,11.650109406581969,49.83516701945003,13.59906131402639,2.381587288932163,0.3063149220678625,0.6337888852273512,0.0339058195587516,0.9983951950289365
518,618,11.65779224497491,49.166775133909766,14.206684668979978,2.131888854697653,0.2829641814558154,0.6525838174033013,0.0324773773689126,0.9985606224158975
519,619,11.902745444934109,50.95792377768494,12.872476406592387,2.800118847385296,0.3513041719579765,0.5798220660284608,0.0347391642483161,0.9983436848637168
520,620,11.43235537365193,46.7656351870143,14.859599363964143,2.201877563145328,0.2679795160774181,0.6559156362634334,0.0326797281696726,0.9986159391590558
521,621,11.812347201219517,50.84279508020667,13.319159891747644,2.5210205073202303,0.3325977255111458,0.5991233438041633,0.0334490329289407,0.9985166183971728
522,622,11.513327938247777,48.54089966486754,15.426319010096504,1.918892763469362,0.2575264398774083,0.6815977906439721,0.0324518167728336,0.9986534683930927
523,623,11.856595765945144,51.72349165789352,13.13025759067094,2.287855753166518,0.3228925095398173,0.620866856315631,0.034585204666873,0.9984105505637141
524,624,11.465668954376916,46.96112727686174,14.41605963509075,2.652269654435933,0.3073487228448612,0.610415813804357,0.0344152161808804,0.9985295580504071
525,625,11.289658376889951,48.34299449212937,16.919794702350835,1.908753101382512,0.2454977710425256,0.6981093688597579,0.0334706297395095,0.9985563414194235
526,626,11.49690500978571,46.4052727004966,14.601971882620234,2.5047063381406325,0.2976876702314752,0.6156975166016716,0.0336742399000296,0.9986520117457667
527,627,11.524068920442923,46.50307919065486,15.435045483011798,2.075698601632027,0.2560255608001597,0.6774051582993326,0.0335679817975402,0.9985901129558218
528,628,11.63440417282279,50.19405921271918,13.8820199011856,2.311399307389024,0.3061588036641653,0.6214752047452758,0.0326784299606729,0.9985550438944455
529,629,11.489069024987938,49.373489074403565,14.841669923802517,2.2071443237177526,0.2852729427320711,0.6490291428547718,0.0316377064302731,0.9986928081525484
530,630,11.498078952681425,45.52702653962288,15.02959870325775,2.352718389933002,0.2731360935719103,0.6383623494570211,0.0340657898188845,0.9985382460507942
531,631,11.637975873181771,50.9748400732944,13.91384492847278,2.128805889341404,0.2916474902456146,0.658469201325464,0.0330783192455748,0.9984882101815794
532,632,11.540190148022742,46.75652957647079,14.498091899913604,2.188469047693271,0.2766794423895771,0.6358255905492481,0.0344962778271839,0.9985450881838287
533,633,11.708899885989982,50.47043876108024,14.0498346425762,2.2511183011079616,0.3008406465143993,0.639397980468267,0.0328955182376167,0.9985096605489859
534,634,11.62059119976077,49.345449429787806,14.139661949071169,2.174773116587925,0.2862025939173913,0.6424643097076155,0.0326124175304491,0.9985031801067781
535,635,11.4653720772617,49.74025956001676,15.249145769501832,2.057376055276503,0.2777748915070659,0.6646396343799584,0.0325704577194652,0.9986305777498966
536,636,11.539204186509984,48.18251998711289,15.026240849763784,2.212558743980789,0.2787498671789315,0.6571512693611845,0.0324166220624654,0.9986377350519599
537,637,11.596379060197954,51.08307563510692,14.15937302028691,2.099074862807754,0.2902174354369526,0.6545207346263013,0.0319293706645453,0.9986125997917779
538,638,11.642984121218785,48.30377187548727,13.915326419571167,2.581575937375913,0.3117354516293789,0.6121904318078634,0.0331667135328951,0.9985299965939664
539,639,11.641902990868797,49.78926536055013,14.406767930611672,2.12335422090478,0.287819293628393,0.6381243809159765,0.032725453439785,0.998586926408594
540,640,11.49642355840049,49.52786020200327,14.56573013381846,2.2431834369388994,0.2874118616911798,0.6640743452708106,0.0342962460645857,0.9984971798986835
541,641,11.639507023367797,49.23066469709076,14.206314520627236,2.167848000701415,0.2898102425650374,0.6390677585899334,0.0319949158392034,0.998669737235498
542,642,11.687752408220373,49.74234805437423,14.17148402509807,2.1971241502598566,0.2942436566180291,0.6375719351218089,0.0322338324947203,0.9986070011202387
543,643,11.358721062233936,45.10265030409023,16.556334946290633,2.1570987529020336,0.2533435043596377,0.6593025431879949,0.0345394827576168,0.9986170064017006
544,644,11.703056892929505,50.80473287248194,13.787341326363563,2.297634864846323,0.3107100139687782,0.6183279346230579,0.0327824651033407,0.998550315682082
545,645,11.641086570328596,49.61497266741531,13.84813342580824,2.48515091066448,0.3130906898733441,0.6085552619286516,0.0336043025818606,0.9984460928964217
546,646,11.386301892349788,47.06260222970624,15.295449459364455,2.215090251423902,0.268629651858509,0.6520771267505217,0.0325173514006101,0.9986623067113558
547,647,11.497639861818437,47.561995839672775,14.828222277516613,2.3299665876241207,0.2844524443919584,0.6301301606508561,0.0332795693924786,0.9985503690115408
548,648,11.39017421834176,47.6448552302748,16.017762920131524,2.080530929114793,0.2569862333621601,0.6617804365821286,0.0340847030624961,0.9984683687196244
549,649,11.637964067465166,52.18199493255629,14.049882580538531,2.0856466735487125,0.298597195785235,0.6353494981422649,0.0344541036655238,0.998392240928147
550,650,11.414991052957443,46.60274426300583,14.605979751010103,2.227332708565555,0.2715631854068658,0.6587458606932364,0.0340918528188561,0.9984714901188847
551,651,11.444716176221718,50.35920816973788,14.935669350324831,2.154567906454393,0.2868364528166939,0.6600341457129107,0.0330019054776522,0.9985832513090246
552,652,11.394709924723449,46.5009135653021,14.944555695489267,2.5238491045201314,0.2900782807473934,0.633650562061469,0.034154511381672,0.9985725650148792
553,653,11.542798795602405,51.46643335604222,14.32480569718729,2.202101560695052,0.3001097991204675,0.6472908872478289,0.0330803399557634,0.9985513692098854
554,654,11.550583208318344,48.86174731331532,16.120071466816793,1.792098842242833,0.2428679707079166,0.6909695146310423,0.0338075158062061,0.99849362515153
555,655,11.58283483242478,48.06878552567291,13.962836268952644,2.399904587843426,0.3024702577727994,0.6186279199565806,0.0327398543560678,0.9986236446689551
556,656,11.575773475653031,50.18739648726979,14.18260985058653,2.210339327185064,0.2924215062889425,0.64595266221869,0.0320755273753418,0.9985883185392999
557,657,11.462250148620493,47.34375800281269,14.63300842006142,2.2770337192761403,0.2839521594808647,0.6444590139359848,0.0325111273463307,0.998664326031142
558,658,11.86984449222091,51.71898881546206,13.31518823267195,2.3732154278673576,0.3239738730738332,0.613275671944672,0.03411522364326,0.9983611205366634
559,659,11.71635488301149,49.690711721140616,13.509263319685934,2.5589646612645964,0.319661056571331,0.6099165107829791,0.033639193291067,0.998410277096203
560,660,11.784835991320984,50.176970617190335,13.29751027940053,2.4460240307370924,0.3203141494185511,0.6103838215121347,0.0330575232749557,0.9984852776110243
561,661,11.800876085901905,52.59317547491871,13.211513116155484,2.2811976655896338,0.3176748845138591,0.6317089552605992,0.0345429343235733,0.9982879130150086
562,662,11.387287407675805,46.45717949458594,16.091758934712473,2.1995189694166832,0.2621220412079625,0.6636858561718914,0.0327360535385962,0.9986630864914133
563,663,11.573987849316715,49.17355226808148,14.026579326998563,2.598313933985427,0.3174113390028968,0.6119104555582372,0.0337929524455035,0.9985076902295646
564,664,11.680832907798134,48.80693065274558,14.313585688660758,2.27862186986453,0.2944931333712185,0.6336068458209968,0.0329099206016819,0.9985505202342515
565,665,11.495826725212964,48.784437041282,14.362299100995346,2.468841315805556,0.3020567770542351,0.6266393168030723,0.0335405760063464,0.9985238972007794
566,666,11.54982656367429,47.025136640046064,14.993405803798536,2.27470638396402,0.2801525812134324,0.6384013594157016,0.0327202626429412,0.9986554211642239
567,667,11.725795374440594,48.115567467079416,13.92256053147046,2.2121277938259745,0.2872652201787186,0.6399180856653717,0.0344570034032136,0.9983967674123051
568,668,11.713409216801054,48.97342953448667,13.890245918813063,2.38105253627208,0.3064499567342369,0.6268058515853175,0.0331642606378844,0.9985741229274216
569,669,11.458739878901245,48.02927284602475,15.063925213059552,2.191207111113457,0.2740498060621055,0.6501194901151448,0.0320337468564013,0.9986565265159414
570,670,11.72397748674964,48.30960167137857,13.796106800205225,2.564773744902201,0.3180719067090146,0.6084224591384897,0.0337590178104078,0.9985710476667953
571,671,11.592945666970897,49.496377883463154,14.17195922646223,2.298501778971456,0.299864469173884,0.6338989139161191,0.0316048780967829,0.9986951001313519
572,672,11.698808329785413,50.17370736532661,13.882799708938323,2.501377316643964,0.3200309085107699,0.6047329850134205,0.0332348836021512,0.9985086925457815
573,673,11.743660757436407,49.237770293353584,13.709179710496963,2.693005221035296,0.3304477548643876,0.5941072672712046,0.0334845342656548,0.9985460493898889
574,674,11.57937772750656,49.0407716440302,14.07430931030807,2.490707583825099,0.3090677751880665,0.6245187448302272,0.0328148774872922,0.998597477946669
575,675,11.559468099307924,47.7879408131266,13.804953223246518,2.5017223853422443,0.303784119784994,0.6177542187701556,0.0337258020018731,0.9984726078574849
576,676,11.322622075024732,46.18144838357603,16.55659036817141,2.0863961712606773,0.2508863474668957,0.6742993642921608,0.0325959811936999,0.9987206607391466
577,677,11.645728243763012,49.56973582709283,14.387721113163996,2.039288313350827,0.2757108428297512,0.664110577875845,0.0324261450830979,0.9985560928353632
578,678,11.47669889881179,50.340928304319576,15.11101064787298,1.9762729432494128,0.2699857576969602,0.681280864481296,0.0317535328613858,0.9986880574363077
579,679,11.462467606242935,49.37315343953715,15.18229267166164,2.331358700308656,0.2962903393146848,0.631358251237305,0.0347693824559563,0.9984145671713136
